id,prediction
0,5.3952085332599395
1,5.395232145972125
2,5.395203898938641
3,5.395283944757189
4,5.836998507150044
5,8.587171022393854
6,14.333877369864757
7,18.550631704930723
8,19.23674058111272
9,18.66345599300064
10,18.08593207559006
11,17.791551613079132
12,17.753410244413715
13,18.04133186869393
14,18.862401488114656
15,19.58988308905532
16,19.410065894079278
17,16.74345684523996
18,11.27169229175258
19,6.838256810554476
20,5.49758328035192
21,5.395292640974395
22,5.3975861526977
23,5.399575199966428
24,5.395369129662907
25,5.395429646358124
26,5.3955261347052
27,5.414929019886815
28,6.215226409595241
29,9.793091389255098
30,15.462127714373764
31,18.985245066065314
32,19.508431253890397
33,18.67557790773577
34,17.810592706028647
35,17.30206433324267
36,17.201655646986737
37,17.540632529580083
38,18.164325975411757
39,18.57504030533567
40,18.750036836672912
41,17.568616645480102
42,12.840973008219343
43,7.5928046797079265
44,5.6302146975496665
45,5.396821899227753
46,5.396114168122496
47,5.396106804300375
48,5.396445256866722
49,5.396525189907532
50,5.397341031702128
51,5.544364637661028
52,6.971377202358026
53,11.461547148305907
54,16.793772935309182
55,18.509174217606574
56,17.737985701636312
57,16.69429393501568
58,15.970264026602393
59,15.842223840906128
60,16.44031348928022
61,17.165476556895364
62,17.711736738379713
63,18.578584212338647
64,19.62913608334742
65,18.276351947279217
66,13.829147575912165
67,8.632431990926914
68,5.942296591889958
69,5.397089828691675
70,5.395380137005226
71,5.395305377055665
72,5.398454782413147
73,5.398557767798767
74,5.397533633974428
75,5.588569260556028
76,7.10344127514498
77,11.579768252734004
78,17.185491514239594
79,18.882569611726915
80,18.011442573571163
81,17.180199723055498
82,17.082193737775825
83,16.97143025320519
84,16.9192982955986
85,17.276190966441664
86,18.054486141416042
87,18.582717735540193
88,18.947532790621246
89,18.615552551985505
90,14.478731224626134
91,8.812381701094386
92,6.091298653084877
93,5.422778200830894
94,5.395768051592766
95,5.395715699011195
96,5.395205197975725
97,5.395215158757866
98,5.395202693921396
99,5.689427643760602
100,7.54881199700876
101,12.285783705442176
102,17.462549725797608
103,18.863012115094644
104,17.95837712072603
105,17.03731282277223
106,16.47872004797996
107,16.06267289812959
108,15.83942326924329
109,15.992430056869603
110,16.520755379788802
111,17.311384397973242
112,18.30154733761521
113,18.4712161204203
114,15.225001611109734
115,9.60156361297088
116,6.317222388478119
117,5.450853518648248
118,5.395532487189858
119,5.395415159482162
120,5.395293242787844
121,5.3953120474448095
122,5.395300153198809
123,5.726953893624234
124,7.728752111900835
125,12.711439332881506
126,17.454833941581867
127,18.499966898198004
128,17.926663492700335
129,17.67994947562697
130,17.409037236634664
131,16.960392231911023
132,16.86787617663565
133,17.26254751010872
134,17.88894078819785
135,18.308919415159835
136,19.081805259853382
137,18.88110077753244
138,15.095874446906368
139,9.695258760705869
140,6.384946057192665
141,5.468773680473737
142,5.395318647679268
143,5.395302610581517
144,5.395245245826439
145,5.3953567253463035
146,5.3953203955290086
147,5.759822558169999
148,7.841308097290637
149,12.873633819617908
150,17.520274464084316
151,18.476361147692078
152,17.55102459426093
153,16.60509575038376
154,16.31606652315798
155,16.499721178371
156,16.704140990888213
157,17.079640962355363
158,17.642760942025042
159,18.240467672928066
160,19.206792395641955
161,18.91392085236766
162,15.239067657087976
163,9.785821509346045
164,6.41684041465605
165,5.475778186257987
166,5.39591009616891
167,5.395803063021763
168,5.398704250051221
169,5.396037950867736
170,5.395359141064027
171,5.691720332484104
172,7.253181118674484
173,11.174942737660471
174,15.804601884450827
175,18.231582964536663
176,18.395017249792794
177,17.721339725570548
178,17.052813771489575
179,16.722492672496642
180,16.708206729699818
181,17.0568307116111
182,17.751494925494328
183,18.88728972726767
184,19.7486404775155
185,18.808362702639023
186,14.764329430006324
187,9.508530487386054
188,6.41106506151411
189,5.487148687269556
190,5.39536414236356
191,5.39534044560679
192,5.396674195264421
193,5.395241971902296
194,5.397316741323305
195,5.8105621356686346
196,7.697989097874561
197,11.97857077988167
198,16.82427827713728
199,19.525311477566873
200,19.432411798232433
201,18.453056761132384
202,17.662143782666444
203,17.122632003466737
204,17.001610224151086
205,17.339240592304467
206,18.04716779637012
207,18.918923551097507
208,19.745748163195934
209,18.64476840112307
210,14.622350879128975
211,9.525340279950285
212,6.378997935932498
213,5.483434948858871
214,5.400475842111394
215,5.400755357114631
216,5.395898033361478
217,5.397051097295279
218,5.403242906328929
219,5.7957916971387355
220,7.57817902614274
221,11.679087535246884
222,16.18213936442673
223,18.505674614498265
224,18.770597040319213
225,17.955885835387303
226,17.167805341336837
227,16.704086129937195
228,16.612420588026414
229,16.85525854748708
230,17.395591604837776
231,18.217108950543942
232,18.77645640204384
233,17.786939752150904
234,14.237478495566593
235,9.559972955414434
236,6.518014057918406
237,5.51728807179294
238,5.395295446960915
239,5.395492511745045
240,5.395378584027174
241,5.395373160964333
242,5.4103120941136105
243,5.834960064042775
244,7.681135776054547
245,12.039406051335671
246,17.0518924013978
247,19.545105697137814
248,19.33203322772333
249,18.48538604194951
250,17.402553188780715
251,16.776928833276354
252,16.75106813234619
253,16.966026247115302
254,17.561359875886485
255,18.65425141270488
256,19.70080057833714
257,19.175834306396265
258,15.856479390315533
259,10.538655496719787
260,6.818880577876236
261,5.571725065793592
262,5.3963011308586815
263,5.396061996040837
264,5.395257297546342
265,5.395378051364473
266,5.420905818288356
267,5.974744292159734
268,8.078643804052025
269,12.634660782404742
270,17.415968016432743
271,19.22647047872752
272,18.780172838646106
273,17.94130262544103
274,17.187300747857694
275,16.706924544341618
276,16.638010357753764
277,16.94195356111801
278,17.579823536168497
279,18.465792200933024
280,19.223764771113167
281,18.568321618206532
282,15.047013172855818
283,9.979238065440615
284,6.62954487316503
285,5.545834024684828
286,5.3990179262391305
287,5.398667525465127
288,5.395441408342821
289,5.395213661496719
290,5.432831254833905
291,6.051434272654012
292,8.22154153105061
293,12.741972512263157
294,17.59878138937822
295,19.68746074183717
296,19.210769969706554
297,18.006188199194515
298,17.370424418386555
299,16.90208821236719
300,16.756905251393658
301,16.910849319177633
302,17.510836610410482
303,18.390960183934055
304,19.0454881688653
305,18.548573109128878
306,15.460513482722032
307,10.566859163242286
308,6.949167210791439
309,5.624486512400971
310,5.3957240400866855
311,5.396708834513165
312,5.395245805158282
313,5.395215740688419
314,5.434905564041051
315,6.048661784795348
316,8.40772998711565
317,13.313481183143072
318,17.943122809348687
319,19.555706591696136
320,19.097061038533965
321,18.040760441113335
322,17.05164154063216
323,16.58485165484406
324,16.596215268036758
325,16.884944182831372
326,17.41127918894331
327,18.12777711552441
328,18.645723438193674
329,17.997842924950522
330,14.814997152353705
331,10.08582984702327
332,6.790726035274526
333,5.605731933968629
334,5.395222337605794
335,5.396884117025984
336,5.398868170610232
337,5.397619174222051
338,5.4326767886783305
339,5.968319304009
340,8.018745063400392
341,12.552993694001538
342,17.10574991422442
343,18.86017521399151
344,18.579421776422016
345,17.760775526673623
346,17.03138685548831
347,16.625654142234062
348,16.56079156178001
349,16.794210014720154
350,17.37075890786242
351,18.214135531508894
352,18.925352960373154
353,18.466059880227032
354,15.332241801101032
355,10.443981204493566
356,6.9352279305754925
357,5.642136200716179
358,5.396355055074206
359,5.396288475095293
360,5.396244653696881
361,5.396617714728482
362,5.440732715606314
363,6.0473127382174745
364,8.291321009876338
365,12.795051725003354
366,17.115564545161345
367,18.89077747162545
368,18.69803896856701
369,17.77550075385051
370,16.961624634688448
371,16.56376796855269
372,16.49498920968772
373,16.750672272854413
374,17.36076013465409
375,18.193160856022107
376,18.91169918762287
377,18.602730762727955
378,15.891223652534066
379,10.96339286261395
380,7.032398864716753
381,5.649311558882802
382,5.396180774683833
383,5.396154291488699
384,5.39680242852636
385,5.3975509038928084
386,5.450393648514174
387,6.056936280013792
388,8.218783274169503
389,12.615528643978015
390,16.92263542051573
391,18.686194275870054
392,18.452965283396974
393,17.62142812505334
394,16.934203474609582
395,16.537238232575042
396,16.465853138071736
397,16.7838528447583
398,17.437214418657124
399,18.248652244341386
400,18.915958611115872
401,18.71260026237111
402,16.141071154025493
403,11.393819654635198
404,7.385246982581845
405,5.741671191507635
406,5.395900206266646
407,5.395296194555888
408,5.396427988272263
409,5.3958906716314825
410,5.4960973156428565
411,6.363029117115065
412,9.305597698839946
413,14.620710463324002
414,18.14549058007839
415,18.142251996804802
416,17.065118812981154
417,16.12710584383283
418,15.507849566679862
419,15.18987711348852
420,15.111472310211685
421,15.251109304162336
422,15.754398811972473
423,16.793679930522046
424,18.07272512099022
425,18.72885978867516
426,17.101324743000557
427,12.300360235321358
428,7.738572424019534
429,5.831945344812537
430,5.402498052616968
431,5.395272227928315
432,5.395917036093012
433,5.395773119430098
434,5.505990744266624
435,6.379494281054351
436,9.224421992619783
437,14.410498774667815
438,18.475990349963197
439,19.293383879471744
440,18.669863821933852
441,17.60066669170793
442,16.653763044068995
443,16.452721159090565
444,16.75486919654759
445,16.92991763928704
446,17.261004598833573
447,18.06072234382124
448,19.049529420259354
449,19.029876017711903
450,16.32733079981118
451,11.326477849035346
452,7.410255128282364
453,5.8051561791669055
454,5.408600089499341
455,5.396881064908117
456,5.3952687776125785
457,5.395242661213533
458,5.486926603870488
459,6.237553311871988
460,8.782266981425138
461,13.520450410452222
462,18.154365853681128
463,19.463222176665074
464,18.41123635355243
465,17.842404535325002
466,17.085597437830053
467,16.286169169063534
468,15.502112413799399
469,15.415823165104138
470,15.977334355647791
471,16.87545489889431
472,17.858077938010045
473,18.584474656679262
474,17.26833947134597
475,12.617933784416575
476,7.938155336027652
477,5.909684151247792
478,5.414740397627801
479,5.396322551016899
480,5.395244475523299
481,5.3954682606133435
482,5.519924404976276
483,6.447687296768745
484,9.496825655528973
485,14.73290399609379
486,18.21141482498106
487,18.311744290240192
488,17.21867974178306
489,16.2104756891471
490,15.530907837582047
491,15.190742686245793
492,15.11900347504521
493,15.29037414672037
494,15.817163315175748
495,16.75043745724731
496,17.85266283351272
497,18.578689856077215
498,17.293522192801277
499,12.712411332642226
500,8.005827189898614
501,5.932883090454952
502,5.417646646542783
503,5.395933800931159
504,5.39571697272342
505,5.396163050795492
506,5.526723131179308
507,6.452960701015747
508,9.447665621524695
509,14.680088448663714
510,18.300065656510665
511,18.464648611963664
512,17.285134552708552
513,16.29161931324854
514,15.774950620707308
515,15.746342803490185
516,16.223685869374897
517,16.717706990425185
518,17.243296524650216
519,18.3877749143534
520,19.46106967864317
521,19.586939674999563
522,17.310325419217452
523,12.263170776064763
524,7.875796065264054
525,5.945612107016357
526,5.427764515708338
527,5.398431308395194
528,5.3953603666307615
529,5.395249031828227
530,5.493033803791471
531,6.232286154374619
532,8.641606669298575
533,13.189566914028408
534,17.416915841755248
535,19.09186293965915
536,18.80784503899179
537,17.78120029557695
538,16.889456385547852
539,16.722771491809763
540,16.71860592837735
541,16.818882351761648
542,16.976447835959902
543,17.229703379049454
544,18.039326372122254
545,18.71391986015732
546,17.40464028817627
547,12.881598486750876
548,8.131675574130698
549,5.984544167653521
550,5.430541085611049
551,5.398816803506287
552,5.400185261713878
553,5.400201063621678
554,5.492000877862839
555,6.220553400045588
556,8.574712345271362
557,12.83614709634238
558,16.87303711897441
559,18.59992311468162
560,18.61133681294205
561,17.915180857608952
562,17.036706476097343
563,16.469877725024816
564,16.328812707136503
565,16.559402551882044
566,17.328444838297834
567,18.650140320446948
568,19.17097944136053
569,19.430083268441546
570,17.355945260696316
571,12.431317922721242
572,7.926745950466671
573,5.937017262436003
574,5.424445302413504
575,5.395305794987955
576,5.3960313926984504
577,5.395978280246622
578,5.518113236426393
579,6.423014788621394
580,9.42833566443629
581,14.617658109446113
582,18.102176713799377
583,18.261960853075138
584,17.19093030679869
585,16.209159196290855
586,15.634010550918504
587,15.476716940937933
588,15.646975746153855
589,16.17787486746092
590,16.932073151014887
591,17.97263565052921
592,19.21804290894712
593,19.391668093169372
594,17.45347933703991
595,12.90657550610384
596,8.183111746758058
597,5.996380170839483
598,5.430510407100115
599,5.397958027994299
600,5.395762292834803
601,5.395931409486909
602,5.503928680473972
603,6.353521363578115
604,9.210040331283373
605,14.379506699835474
606,18.231046985691627
607,18.600094137160237
608,17.875579843140923
609,16.89283873506004
610,15.870078034534554
611,15.320816996124343
612,15.222847199601512
613,15.417211714980144
614,16.099148700533338
615,17.62092480653706
616,19.251354996512347
617,19.598701110547466
618,17.369617142625504
619,12.471640246580646
620,7.990972668717313
621,5.961779684409622
622,5.427658957752161
623,5.39648597540439
624,5.39630094234165
625,5.395866829398658
626,5.494267522207615
627,6.315479290771525
628,9.001577480383254
629,13.74568128765159
630,17.842567638584065
631,19.10655707890989
632,18.608742937632478
633,17.768850032598152
634,17.11623868841602
635,16.695220408610275
636,16.51268685897684
637,16.621200670609905
638,17.172616727640182
639,17.978634078607595
640,18.788904086339866
641,18.674183976874286
642,16.037835455553616
643,11.374238394399935
644,7.506813030222306
645,5.860702964334031
646,5.421654927155389
647,5.39967058066801
648,5.399454977757337
649,5.397503141509272
650,5.468531606365108
651,6.114442413253409
652,8.29943219016024
653,12.564609516091153
654,16.759027414275177
655,18.632318466603795
656,18.480604795588885
657,17.58175817108241
658,16.80615279195268
659,16.473663435595956
660,16.390213605565496
661,16.604079131163335
662,17.156907200393896
663,17.979420476503698
664,18.746622990589252
665,18.563513711337283
666,16.04270522725859
667,11.425903155926703
668,7.488501011825003
669,5.839345664630557
670,5.416238586605502
671,5.398194636884856
672,5.395525849616149
673,5.395247822846823
674,5.483171088925163
675,6.271118862238532
676,8.960373544010357
677,14.033946995010991
678,18.21552066481525
679,18.700147339921003
680,17.633734175912334
681,16.80342365259402
682,16.18190862299986
683,15.828606005701346
684,15.895090150691866
685,16.18699707062175
686,16.757193323677374
687,18.02725827324791
688,19.42895670561571
689,19.56596590439431
690,17.089854564283108
691,12.133790278842179
692,7.806475901099088
693,5.91632757749557
694,5.420087694587121
695,5.396357968225283
696,5.396099820732324
697,5.3984375364967825
698,5.4683418334836755
699,6.1490307618506606
700,8.539007911659695
701,13.208383158876023
702,17.460911243685995
703,19.161167010315975
704,18.903413978681268
705,18.218479208384952
706,17.371023793361154
707,16.748193159225924
708,16.553163874711394
709,16.711218845396104
710,17.715783375161816
711,18.539079664476468
712,18.859881989880854
713,18.699923561226417
714,16.250928804283266
715,11.617865824771693
716,7.613710120884333
717,5.875651106353789
718,5.417641343210903
719,5.3958020826072755
720,0.09962672115448346
721,0.0996666492772258
722,0.09968731134530007
723,0.09956571865268415
724,0.4237652049520628
725,2.562491434330048
726,7.132447328564378
727,10.417013408860395
728,10.945626234164873
729,10.554520358312505
730,10.13216630557175
731,9.882439292452187
732,9.800113304511461
733,9.970108007315776
734,10.581136825931663
735,11.13434463086465
736,11.001970708206825
737,8.991394001363759
738,4.694037517607403
739,1.1903615367792302
740,0.17330566388974766
741,0.09958583102894902
742,0.10261889742747154
743,0.10475383207002942
744,0.09970761712634424
745,0.09969269240436684
746,0.09969511887974836
747,0.11337162577089366
748,0.7114581551018171
749,3.532389939696618
750,8.021926397058715
751,10.700055090872166
752,11.083923583102024
753,10.516819027987829
754,9.889728486058068
755,9.492232280948137
756,9.401010861073658
757,9.66223041223045
758,10.168734275807873
759,10.493253894582908
760,10.5936384738294
761,9.696271164844408
762,5.982029736620651
763,1.7883707230447463
764,0.2710917239124626
