id,prediction
0,37.67220677234825
1,37.66807703945364
2,39.13463001946054
3,95.43491377350436
4,395.46928760482456
5,911.3826530252592
6,1941.9875067447047
7,2861.5983258954334
8,3282.6836609706093
9,3433.894120841836
10,3463.4930557542516
11,3406.594939095524
12,2741.2185030151463
13,2398.7300616337557
14,2539.921846292677
15,1784.8460580002543
16,1342.7935722942602
17,667.9319822526958
18,314.61242296515854
19,57.91129095206577
20,30.69130248779624
21,9.30041037855134
22,0.0
23,22.365763154601236
24,0.0
25,0.0
26,7.446536317622897
27,163.07863452378274
28,601.479250393704
29,1164.618453683615
30,1646.2516227491142
31,2285.4236782733465
32,3410.2053088920507
33,3653.3442186474954
34,3753.9296108360754
35,3651.878835116308
36,3580.659830889935
37,3388.323674980568
38,3090.0181272471377
39,2573.398457065023
40,1687.7984263665671
41,978.245856162306
42,472.29642077504394
43,98.40228140023072
44,16.442829013725927
45,5.40006171917503
46,0.0
47,29.79896713509556
48,19.147023846010303
49,16.60227207309284
50,51.36582524689721
51,287.6645846172503
52,757.7676464635932
53,1616.895925078728
54,2627.05408487376
55,3829.5230467148917
56,4280.325765464243
57,4874.929096542091
58,4937.481067446499
59,4299.198181569302
60,4144.32238786199
61,3867.979154914726
62,3341.4161965851913
63,2105.3774541601247
64,1285.4763957646305
65,771.8662284624141
66,457.2153935156573
67,158.3443732126111
68,3.8051735369288635
69,0.0
70,0.0
71,26.966142486180942
72,32.685438375244104
73,34.32694023137745
74,53.62403131913072
75,212.2984594079026
76,542.5864784620127
77,1375.907044977378
78,2662.7279719575668
79,3936.387222999975
80,4473.3821401345995
81,4181.747028982846
82,3780.9335063167305
83,3885.999985709596
84,3615.3095329094826
85,3091.812126346922
86,3245.8994281654554
87,2555.5256123107406
88,1878.5285555659689
89,794.1800637789769
90,255.9176922365254
91,114.36119402366792
92,0.0
93,0.0
94,0.0
95,0.0
96,30.638853964273142
97,32.18460733377072
98,82.87406476650519
99,275.87628537608646
100,651.7167297950522
101,1406.8578913631018
102,2611.295827182666
103,3675.054530928255
104,4239.243252613164
105,4367.826491945939
106,4508.581229120307
107,4563.163969792685
108,4668.876138978345
109,4131.685813035485
110,3713.505998001286
111,2926.1138546628686
112,2044.5204744400721
113,1043.9502053835527
114,528.7257220824861
115,219.89226717178957
116,19.146089676654952
117,22.463220298156163
118,29.85292765553058
119,55.69886161144764
120,44.765981670867646
121,49.58221334219165
122,109.15212976205075
123,329.48438583056486
124,808.3445683742942
125,1695.5993694727204
126,2634.176752358946
127,3730.3746922075316
128,4046.5681694540503
129,3634.2251296732875
130,3526.7315270376434
131,3555.915937210407
132,3359.4892986070777
133,3839.9328220731354
134,3364.1402582566866
135,2546.9927407410873
136,1667.59361192929
137,1042.8029114662345
138,553.163630927191
139,233.86611505602983
140,33.27876107800233
141,14.040988445205905
142,24.739220089232507
143,48.459342375734494
144,34.614302964859306
145,37.108700831803425
146,107.6657405312014
147,357.5420838491871
148,807.1771147831104
149,1707.128390714884
150,2630.825908194327
151,3770.308699918843
152,4395.5962667425465
153,4580.682300537312
154,4480.314777322618
155,4222.8995484985
156,4022.081489874304
157,3732.3861350256925
158,3372.674936084419
159,2382.6012571683964
160,1636.1873626072547
161,926.640373847678
162,528.0989590389095
163,245.92860070464553
164,48.03093983717091
165,24.419101152333027
166,15.565179660177442
167,36.16787906238275
168,27.731747287361085
169,33.59223229381712
170,48.2941756028074
171,112.25258386556064
172,139.91470700598964
173,243.15534772542736
174,332.0307296911024
175,496.42678844631484
176,681.3534566441834
177,737.0564525933763
178,915.1969711937743
179,1470.909829937173
180,1959.9188353868385
181,2362.060697698082
182,1896.6532058772286
183,1878.3877260687163
184,1379.7413823712072
185,780.073674118774
186,359.59404043189727
187,193.16049095666796
188,41.947959572179656
189,26.401248340387642
190,19.6559590228721
191,43.9273878016262
192,38.797930625705305
193,45.79655336627263
194,97.898639325996
195,263.41635898469224
196,439.2403104821774
197,744.2661416415166
198,1490.7390772552449
199,2213.5783550812616
200,2168.696278507552
201,2323.9935539814483
202,2976.6996992139398
203,2868.239930687414
204,2970.406518362916
205,2981.977841620362
206,2644.577441081275
207,1717.9836200557434
208,810.3932541935575
209,475.0194627935219
210,270.19616291268505
211,61.97441740521025
212,0.0
213,0.0
214,0.0
215,20.986846782367703
216,26.05339768126652
217,22.097813398012228
218,35.772272236823724
219,102.17566539018051
220,200.7336067088305
221,331.27157153246594
222,640.8416331243426
223,1054.876337154395
224,1830.4796361658928
225,1905.5069852845222
226,1905.5505867789966
227,1900.9450801022035
228,1229.4153703641068
229,1065.559744555333
230,837.0795437292605
231,770.8954304864386
232,501.920469034422
233,315.92099636536267
234,183.25242298048
235,84.7974575449957
236,12.390810246567218
237,19.554600395237596
238,25.468971933805037
239,40.64492704247223
240,17.818010391247515
241,17.74490631207118
242,44.282581377255894
243,140.37704796234564
244,319.40500436601985
245,900.6083704551189
246,1411.4678483368743
247,2551.080919309557
248,2485.0967376987405
249,1152.3140327033425
250,1240.2779609779063
251,1547.5195958518007
252,1929.9264767232912
253,2005.2778162951518
254,1898.5536480836322
255,1842.9513414862408
256,1733.7514670565092
257,1053.812032717979
258,637.6452608453757
259,293.8927664622233
260,98.8011405850219
261,47.240024190760735
262,45.71282826975359
263,68.19176783033409
264,42.44486967923619
265,42.13208006270439
266,105.30826732567212
267,281.698373691607
268,439.526972156685
269,865.6855304790369
270,1426.4430354855858
271,1673.5671822984705
272,1881.3035312198945
273,2124.6003355883017
274,2121.2453091303905
275,2296.5171119180536
276,2131.629803949146
277,1736.0388368911122
278,1664.6394604212842
279,1434.7213928354035
280,891.6996557824607
281,508.05861236024543
282,272.16132234065657
283,77.64283949166443
284,21.3536445776908
285,10.063226595100826
286,0.0
287,25.88516705656982
288,42.26807805673247
289,41.013221911332764
290,145.09857091139082
291,255.7792616569604
292,474.7123613873465
293,910.2326992727521
294,1628.924669256567
295,1918.3271821472244
296,2031.433398547298
297,2328.765618107298
298,2818.9614432975827
299,2682.8381999937046
300,2177.593147183236
301,2083.4808985659
302,1824.0461908110683
303,1628.9172265010284
304,1112.2861983353364
305,804.0899162340904
306,498.3768958698581
307,285.6467200090303
308,75.71860823976816
309,37.89836745073919
310,29.792240025073543
311,49.246441526860515
312,41.934133515924245
313,40.545057943172694
314,93.28787095428251
315,287.866252618221
316,589.0316569758734
317,1099.9692173941999
318,1468.8753451605112
319,1714.1452367505876
320,2452.3372560434277
321,2895.7339435874987
322,3125.510643664296
323,2565.43835491871
324,2160.725573143792
325,1757.562862492322
326,1288.6525593452207
327,912.096085781058
328,750.6723915644436
329,425.24124003904245
330,263.37052946009163
331,137.40441504139733
332,41.31554629525951
333,27.179504379605234
334,20.353944820732796
335,40.69626117495796
336,25.163506069342954
337,20.98172305042376
338,46.743280961531205
339,100.77015509165587
340,283.8868682966277
341,659.6499337146425
342,844.9724118988296
343,1003.9146483277854
344,1352.9061239093026
345,1769.156318443192
346,1769.8317495691886
347,1954.914343449042
348,1838.6851876464966
349,1763.9854593700707
350,1527.160131754098
351,1386.1393301416
352,938.9596621230972
353,597.9175220977407
354,324.8915740595936
355,203.1237826554479
356,54.55071224249127
357,24.603470698458068
358,22.50628540530339
359,46.53953384878884
360,35.36080271568335
361,36.22367561889266
362,84.66768841094367
363,224.2587140540822
364,375.264916483304
365,665.1829560693155
366,942.6678671571404
367,1314.6532502785335
368,1794.0898643860405
369,1984.3733421731972
370,1931.877788421189
371,1843.122044246296
372,1751.6329813881648
373,1532.5739414829063
374,1183.7557785591398
375,1115.0013330481647
376,1054.7106858163197
377,811.221993281417
378,483.81287700051274
379,194.8261916248019
380,42.7989996528577
381,18.932558862029325
382,16.133509784772578
383,41.06371503896798
384,26.2938765265899
385,25.808946572763524
386,57.92901601566025
387,134.62922820918732
388,295.1093053230984
389,534.0639378009213
390,660.12595698022
391,874.0641535805711
392,1028.748643838329
393,1322.5263132934037
394,1591.1396603540065
395,1828.1143144186372
396,1793.6403582372068
397,1742.0790934530937
398,1616.1314931735265
399,1164.6749798011729
400,1035.4355497870351
401,830.0412585331552
402,575.509182365948
403,315.6874836540778
404,94.6374474562288
405,22.215930326218864
406,23.43895223606908
407,53.791191781147184
408,51.08645173600921
409,59.744895406302255
410,239.52264246040997
411,451.9622157914424
412,986.1535894134668
413,1924.412373481271
414,2963.254178001036
415,4012.273401066261
416,4575.604612905602
417,5025.722928440937
418,4939.227402271219
419,4935.3170740038495
420,4919.56425178689
421,4525.76749760166
422,3826.3988862288893
423,3129.3383300252503
424,2313.3905950515177
425,1410.444262392688
426,685.648982063755
427,355.9279159801783
428,128.38447404572977
429,0.0
430,0.0
431,0.0
432,0.0
433,0.4224622125658959
434,153.9258117984948
435,371.85732195541686
436,766.712269324316
437,1470.8736418759113
438,2181.0372328522217
439,2927.637918774267
440,3532.7687841525417
441,4275.197928324491
442,3774.247899108463
443,3102.0850941224694
444,1992.5845022731614
445,1318.0743711238165
446,1250.3636962801024
447,1319.0118012066691
448,1294.6810941774297
449,767.6309954722428
450,352.67388528495536
451,179.68163143277638
452,35.00035341366046
453,0.0
454,0.0
455,7.14641240882184
456,9.203075362097103
457,6.175458166590473
458,78.24690106274635
459,201.02912950783218
460,451.4970874286921
461,1097.3382928896972
462,2278.1022839092725
463,3231.1111026745107
464,3326.46262484497
465,3606.308882669479
466,4171.2357360910855
467,4716.383960600895
468,4674.5212904373075
469,4246.925251267666
470,3669.019871792258
471,3098.840828412442
472,2292.2618892987707
473,1407.9861420129869
474,744.5774628773883
475,395.73058635303715
476,140.3140255712099
477,0.0
478,0.0
479,12.053303247565285
480,36.31690128464607
481,53.92730363759436
482,206.7530194172736
483,432.35641875237275
484,873.0501013680259
485,1723.5499821851126
486,2788.75256011785
487,3803.403490484283
488,4275.227967164556
489,4741.461351540689
490,4890.248228736776
491,4802.000154999672
492,4689.866692444771
493,4385.034202334707
494,3712.8455663066356
495,2985.612330889758
496,2229.660306447105
497,1458.7204696241888
498,743.7104946414154
499,410.1543175872223
500,162.7532513219375
501,13.54438385465755
502,3.0531163323494623
503,21.43097126177349
504,10.662530861406966
505,16.503081336718385
506,184.033724532838
507,393.4532840329954
508,867.6415823597428
509,1568.0757722994636
510,2318.8293024569107
511,3476.031622856403
512,4263.20793351947
513,4724.349799890589
514,4798.769227663167
515,4188.176879122442
516,3547.6069952504527
517,3510.5909267516345
518,2735.9836316766955
519,2211.133153574381
520,1635.7392564155925
521,877.3506342841158
522,467.19869137464354
523,207.90388674502262
524,40.0978427634829
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,112.7185305300479
532,250.619104367396
533,631.3331626614998
534,761.502509238025
535,1402.4536991546634
536,1110.5121388637403
537,846.2495738936286
538,1171.5785555293123
539,2888.9143622831166
540,3446.789953528745
541,3584.9488678706807
542,3456.6234862253445
543,2743.9321342859
544,1915.6024499045589
545,1208.7408547943028
546,640.7983266710106
547,367.2229764046574
548,124.4767548897373
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,104.44986965621379
556,98.47276259177809
557,229.3158524529956
558,433.9787119004151
559,813.7188503042711
560,1332.449062071752
561,1603.425508170108
562,1350.1871943677093
563,1668.7356745662055
564,1627.077911986336
565,2050.241474633309
566,2549.4798460459565
567,2564.7627604300355
568,1720.2703862767721
569,973.1245701920242
570,583.7154373554205
571,292.489103541808
572,90.62281950860091
573,2.6163553655521543
574,7.073350775466777
575,21.586103820500824
576,0.0
577,1.6079659673749447
578,144.61410908042325
579,365.5852446670914
580,809.7050360116136
581,1675.3645054800631
582,2778.788862856223
583,3714.6447200924304
584,3960.2962798094654
585,4357.724198352177
586,4461.860612492714
587,4360.917542812789
588,3878.42204615743
589,3145.686417744329
590,2852.0219591555856
591,2028.7916422372414
592,1458.3405239255649
593,1142.4335994614244
594,508.3840519934972
595,260.77373094157383
596,36.29291617322487
597,0.0
598,0.0
599,15.216449719148748
600,29.10400243214878
601,34.191942306428395
602,172.52659612895962
603,382.94442599332
604,786.8457263612448
605,1553.946789646111
606,2355.749958327357
607,3307.97765148968
608,3989.726460300029
609,4448.363211577004
610,4743.369725431519
611,4873.577625759028
612,4662.257765593004
613,4028.0177690777323
614,2924.445984378993
615,2357.6167561513566
616,1726.3208991756223
617,995.5810651388764
618,590.7770326189392
619,351.50105484889747
620,132.71668557436317
621,4.055515981535292
622,5.308417459680606
623,24.333503552905615
624,13.420864666828962
625,6.6482227350606955
626,135.3263491553721
627,387.3971786856031
628,599.3375671397307
629,870.461268145602
630,1179.1032685921236
631,1407.5573238485886
632,1293.9203363450192
633,1481.8072725390398
634,2004.2190799064124
635,1806.5855050977825
636,1478.083026137765
637,1520.5731568438437
638,1460.1626018272323
639,1309.3767693591908
640,790.314482430519
641,474.3321261898492
642,196.39136284319522
643,115.82367130343366
644,14.509599708078692
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,28.255414932273148
651,121.24844701389203
652,154.5184233326007
653,245.71302719531477
654,467.54884506579117
655,859.2609594110476
656,792.759304159586
657,694.9797327078837
658,815.1921125703201
659,837.6147062674758
660,1016.5553208038469
661,1072.1830658599256
662,1170.5613517010224
663,915.5236458088513
664,725.177474311029
665,493.2463098489354
666,248.6213238599611
667,140.71511172407426
668,35.56346327426658
669,0.0
670,2.948842599054195
671,18.925692850087444
672,9.74406767699299
673,10.156240282692956
674,150.64296954470643
675,364.0432078864462
676,665.1605703713748
677,1361.5775051920546
678,2376.0101008661773
679,3090.8868132249636
680,3844.8085641165317
681,4307.433712583945
682,4293.485189856108
683,4078.7761464415667
684,3680.9612840831346
685,3567.8434531482994
686,2816.4101365464835
687,1992.2784726547789
688,1430.130279996431
689,888.660283035758
690,506.14566186054
691,274.8690360840468
692,63.73815944757448
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,76.92662713111079
699,279.05897137478723
700,462.9742659562577
701,544.4926769616775
702,714.275735560332
703,997.4653107101415
704,1756.8403923884011
705,2839.5383792313737
706,2939.7522371826562
707,3279.9804622389597
708,3560.508356981814
709,2708.7703631990294
710,1711.523858092943
711,1243.105503506214
712,800.7281791924644
713,602.8989046329642
714,411.5631657465656
715,287.6829675824652
716,93.11874872136768
717,11.097071642324146
718,5.448173300012738
719,23.714390460691043
720,3.182799947047707
721,3.599096033245047
722,7.157161618273022
723,0.9325606502722721
724,35.677071563338075
725,152.42281509302808
726,255.61495919911528
727,353.3280087608302
728,473.2584556201245
729,551.5798359829479
730,542.6456007101702
731,490.1411217948175
732,426.3805914301456
733,388.0454530216492
734,352.2334914638803
735,241.2528737427436
736,166.99004106185538
737,66.51656177858989
738,0.0
739,0.0
740,1.325050540454491
741,0.0
742,0.5998999963438791
743,7.419475372077226
744,0.0
745,0.0
746,0.281875540558584
747,0.0
748,61.48215036122144
749,144.8973498304975
750,253.99530409814946
751,368.6135879709221
752,521.4951238232859
753,624.1633195415959
754,621.7880984572251
755,653.7224156849363
756,612.2080916747881
757,560.2483993460266
758,564.744751740135
759,398.4328540579464
760,287.418093036427
761,140.6820266856584
762,38.17153131983008
763,0.0
764,0.0
765,0.0
766,0.0
767,0.27864862320081585
768,8.65263668240118
769,18.90154345916801
770,19.26145754881032
771,30.75111582494052
772,95.56461300854363
773,231.1417308295019
774,366.9393952093803
775,503.13645974945376
776,669.4059667908324
777,761.3854317432949
778,808.4463293765374
779,775.3899053844698
780,645.9359981252763
781,591.4371789776037
782,576.1247605279544
783,360.4718554138374
784,220.22432152506792
785,125.56802235960068
786,63.35534263956956
787,9.143526351534003
788,8.927421242343272
789,1.8097985760419544
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,62.24435340648874
797,217.54368278365814
798,349.68034098459515
799,522.7699772360446
800,649.0994387477934
801,666.1610132938006
802,632.6227664719688
803,640.8879553050607
804,608.7217561824139
805,542.8019393363112
806,561.5613060520096
807,415.46328577698466
808,329.7335449125914
809,158.46299250140072
810,41.95905382961801
811,5.408412773940476
812,14.735306926112738
813,14.500147406296058
814,1.935409368544608
