id,prediction
0,0.029919695658063426
1,0.023774151956194388
2,0.21136411208788003
3,88.88390412927872
4,398.9187735778934
5,865.3939172683504
6,1726.314044989754
7,2505.8357622123253
8,3124.4567658890055
9,3095.8962535228447
10,3120.5751041418516
11,3023.3030837551655
12,2551.81936719355
13,2516.3979982786354
14,2438.7866585388183
15,1657.4475408287547
16,1235.1747752380156
17,664.7446211009614
18,291.417661321029
19,21.357162698453624
20,0.0242633856683861
21,0.0050287466197456625
22,0.0032661863063898912
23,0.7800656779130786
24,0.052576063941277
25,0.05583383399667347
26,1.4867187152513104
27,172.96585994380567
28,591.3014491961884
29,1183.2495627608996
30,1544.0466777931483
31,2138.6934535262444
32,3065.0007628224375
33,3250.310259470169
34,3369.3275005951305
35,3458.1741072921704
36,3392.4528672401607
37,3209.806482187753
38,3008.839823450123
39,2500.1956894615414
40,1815.3694227883498
41,992.9629095458704
42,419.37070597613445
43,84.22882690859771
44,0.9207269726301706
45,0.181498808447652
46,0.10513787079253563
47,0.3433712753723869
48,0.2990309248577991
49,0.48873623860627263
50,24.493847986517824
51,234.6365499139047
52,689.3902370907209
53,1680.8908488344553
54,2766.534346830046
55,3609.4948622098445
56,4158.888561655706
57,4593.149555517789
58,4729.653010830361
59,4297.612189868486
60,3885.2296609487616
61,3735.9486421330707
62,3435.27406129153
63,2320.2371024895356
64,1433.1707631152256
65,865.2268924221637
66,441.2756010673993
67,141.28900197331492
68,2.4867800913045284
69,0.4084573678308353
70,0.19686968519935347
71,0.23441165706867628
72,0.09198305042520916
73,0.8475243640944282
74,20.039041661338253
75,159.16015418157932
76,587.975327250569
77,1490.0370580572437
78,2800.157091880674
79,3793.2841866238446
80,4445.1320784301
81,3788.8242890528254
82,3534.4890554718686
83,3671.181656234887
84,3414.3366285830066
85,3095.111965325805
86,3214.740852546841
87,2702.1032902011166
88,1932.4695653656888
89,865.0361166073294
90,318.48305010028275
91,163.47076653836004
92,7.775251568754455
93,0.7721903633358672
94,0.6423300695572745
95,0.42868303062378776
