id,predict
0,2.8188461646746035
1,2.7767698036307418
2,0.5882841343368144
3,131.44685608799767
4,37.20823296539444
5,4.519067080137147
6,0.0
7,13.427799486441032
8,1.0261337170642113
9,17.726623187589865
10,12.517289656186144
11,10.113374581573108
12,10.616185887548754
13,0.0
14,0.0
15,0.0
16,5.214716402779496
17,16.36150461004967
18,6.493007972397117
19,0.0
20,3.788447871696146
21,1.1377856829412325
22,124.88371821433245
23,3.729576037664761
24,27.144594824318325
25,125.60015277013292
26,0.0
27,65.19806040374148
28,119.99069339623767
29,97.64420427252033
30,104.00695371182304
31,9.24721444130156
32,27.313178442270303
33,0.0
34,214.20471689796068
35,334.6218158343866
36,139.73080054568604
37,435.3422440793785
38,0.00031047178958498733
39,0.0
40,61.16641651406331
41,0.3028587123673008
42,137.09248423308688
43,4.443768370336299
44,0.0
45,48.17201955637357
46,0.0
47,352.8581509977655
48,0.0671010546663735
49,881.8668778593433
50,26.14805629808037
51,3.018689070278353
52,30.01488646861938
53,17.8111098921353
54,1.5131121858454737
55,0.0
56,0.0
57,48.46633250858166
58,0.0
59,7.894642114621375
60,48.11829178854824
61,57.49632751949238
62,276.2179692518952
63,0.0
64,4.001631619983131
65,661.4531626669805
66,186.32925690263684
67,39.53272282978369
68,63.95744735825836
69,179.06187818856426
70,426.857583054693
71,6.10886786870231
72,71.98786536843575
73,48.2079307800058
74,88.9241979061918
75,0.0
76,64.22784660093687
77,15.744316500762071
78,83.00086407694548
79,137.75375695688814
80,27.07393760426676
81,1.1850887902480935
82,8.613297758540481
83,398.867096489392
84,41.3003593376148
85,1.505412746035696
86,0.0
87,55.36054185854046
88,0.0
89,307.20141519407343
90,0.297787583883935
91,0.0
92,3.695787084024067
93,0.0
94,184.44416688030867
95,0.0
96,0.0
97,12.098230358501755
98,543.7478605333627
99,172.03214007122483
100,25.282078045343745
101,4.954982023520673
102,203.3690613261521
103,234.1675287153296
104,2.307230027313243
105,5.539808729651513
106,118.2314590019244
107,5.7470132362274935
