id,predict
0,0.0
1,0.0
2,0.0
3,0.0
4,1.163649640494743
5,0.0
6,0.0
7,359.43455561895325
8,8.671066901607203
9,2.456386829208098
10,0.4595305151467483
11,0.0
12,2510.517076492194
13,0.0
14,0.0
15,279.5471303416472
16,292.9781254307959
17,1504.525149217041
18,311.266914220706
19,3124.574321369804
20,2783.859855452657
21,0.6186928819560773
22,1232.6356468374286
23,18.138614667016995
24,0.0
25,92.81073640970024
26,37.73903101315708
27,0.0
28,2.1603093034413625
29,2129.6222921456733
30,0.0
31,11.66037182516562
32,564.1744595626926
33,2933.78262405361
34,2953.133568912153
35,0.0
36,1038.6567033963336
37,2251.7136165702486
38,6.311204682851143
39,0.0
40,0.0
41,0.0
42,530.0837896477957
43,0.0
44,0.0
45,0.0
46,0.0
47,4.88144598374217
48,669.8990858162383
49,4315.935952574218
50,4.200463724811039
51,503.708701006556
52,651.2775504148437
53,0.0
54,3285.565875709767
55,9.449479044382452
56,0.0
57,2812.1708437549623
58,1130.6141534203148
59,12.12822312152325
60,206.0228923492347
61,168.3884497650444
62,4.564237902535124
63,2254.3366504785968
64,690.5000664279949
65,1554.2633780297465
66,242.98032899373888
67,148.13088001467236
68,128.7118689977318
69,121.81259545763707
70,11.47202606894154
71,0.0
72,0.0
73,1575.8000386290755
74,0.0
75,971.0491293167274
76,0.0
77,526.2773913091712
78,2548.852574178504
79,0.0
80,0.0
81,234.3200717185627
82,2182.651890172657
83,1084.7002839240804
84,456.5985114035837
85,0.0
86,108.35527452228912
87,10.813451811657062
88,2944.352727553044
89,531.5135466044949
90,0.3603832400483782
91,1702.5024744938653
92,0.0
93,420.6580713530237
94,1.571848768683556
95,0.0
96,0.0
97,96.79880711085592
98,0.0
99,0.0
100,2719.9382881447764
101,0.0
102,0.0
103,4.24523834809141
104,16.29940936106619
105,0.0
106,0.0
107,2326.681995410345
108,0.0
109,1440.8349970524246
110,364.5224736378588
111,608.8785620948895
112,84.7686514554742
113,83.64011653480397
114,0.0
115,0.0
116,0.0
117,1353.442601465362
118,2774.1977528158186
119,4715.8973095553565
120,219.1146075539184
121,661.1427406731699
122,741.4183792138232
123,1122.9313843427772
124,0.0
125,11.34770876294875
126,0.0
127,0.0
128,66.5379042580577
129,1035.356646466084
130,0.0
131,1380.9025436836318
132,12.506078742512624
133,420.46754128135166
134,247.99254000347065
135,0.0
136,0.0
137,424.7924004420795
138,0.0
139,855.3069861603626
140,88.32477617018326
141,0.0
142,1344.5086799304704
143,0.0
144,0.0
145,0.0
146,244.39192114714507
147,6.665303046828189
148,0.0
149,473.62988740494825
150,21.99835704215348
151,1700.86792535153
152,0.0
153,0.0
154,0.0
155,1633.2384015019602
156,0.0
157,578.4026173864308
158,1756.8925354040518
159,665.2907016991488
160,0.0
161,1227.8281190467033
162,95.3792836779422
163,0.0
164,0.0
165,501.0176645730905
166,0.0
167,1440.6411036471295
168,677.9758530866147
169,3398.073830159533
170,0.0
171,0.0
172,0.0
173,60.42036352895171
174,0.0
175,0.0
176,230.11851867092687
177,973.1615440743136
178,214.1141905089713
179,0.0
180,0.0
181,0.0
182,0.0
183,0.7764132749191655
184,380.16992862534937
185,736.4095819995955
186,2653.572197082076
187,0.0
188,671.3925304578624
189,2898.738532262093
190,3771.799608515007
191,0.0
192,517.7722045653247
193,0.0
194,2496.645033135523
195,0.0
196,0.0
197,3158.847953801616
198,15.672685650058932
199,8.94373878181416
200,669.6510643070696
201,2827.0842435356503
202,133.0786650364294
203,3.819806861928333
204,0.0
205,0.0
206,344.44621006307875
207,2692.662575473096
208,1.7334378242984592
209,293.8172336212305
210,129.79818113772947
211,5.287840004129645
212,95.82180585003611
213,0.0702466635176133
214,0.0
215,0.0
216,0.0
217,184.36735074685893
218,1008.8027467943832
219,2173.5273272765457
220,222.45443693670137
221,0.0
222,51.64540165289722
223,1386.130182628801
224,663.0131318890811
225,0.0
226,3.2213518822245994
227,0.0
228,23.49214198853429
229,704.1769390527463
230,0.0
231,20.866349465704616
232,1446.6714749520722
233,1816.4234615753323
234,0.0
235,56.68729509680137
236,2474.5696419765063
237,0.6757608672959208
238,0.6257301284184038
239,951.967102331604
240,0.0
241,335.5124653262968
242,0.0
243,911.0044434937064
244,2516.612424292496
245,3868.771199724616
246,0.0
247,3425.688782540893
248,404.6065455228921
249,7.951022299662126
250,422.8868182462409
251,296.83637481524414
252,1247.242019945881
253,13.133473388399034
254,0.0
255,0.0
256,2822.401797030277
257,2.947423164334527
258,0.7971460992356416
259,114.60234022470996
260,0.0
261,0.0
262,1144.3752886502157
263,0.0
264,18.05573443400608
265,3278.983449474725
266,2499.9220259822155
267,96.3873476426032
268,2228.187601384094
269,3929.293183430144
270,1429.6623938123205
271,0.0
272,3.9398109983648943
273,0.0
274,131.60844991781556
275,0.0
276,0.0
277,53.04629339157302
278,0.7990931260515612
279,0.0
280,141.43979832852918
281,2276.736966600318
282,0.0
283,620.6055947844901
284,0.0
285,4217.867874824716
286,40.73472608860207
287,1912.7635491874505
288,0.0
289,4506.655117364574
290,313.9141146025128
291,0.0
292,0.0
293,742.6498730189367
294,11.81594876296055
295,28.36026605152889
296,0.0
297,973.6970802416032
298,133.42574006702796
299,0.0
300,0.0
301,2781.496598971181
302,1.6793319593556193
303,1216.9674788261325
304,44.35723578161027
305,2821.937444610152
306,445.9667671960958
307,3760.39422433277
308,0.0
309,6.618329557668996
310,0.0
311,0.0
312,0.0
313,1971.083257746254
314,0.0
315,178.715471468616
316,841.7864256592521
317,0.0
318,0.0
319,0.0
320,43.04273580519384
321,380.3648031402411
322,497.3673288657536
323,0.0
324,0.0
325,0.0
326,1159.3463565209129
327,668.9359667677522
328,4892.04027237581
329,80.22109906919309
330,0.0
331,3383.399556005249
332,824.3459665544959
333,1870.439284460782
334,0.0
335,12.695830690660689
336,461.2369550665994
337,0.0
338,0.3634486591308885
339,40.544864499235565
340,1903.7305898493496
341,0.0
342,0.0
343,119.54480884890611
344,2070.520805770836
345,0.0
346,4.694965523061354
347,0.0
348,0.0
349,0.0
350,0.0
351,3904.532025510462
352,0.9378955003644842
353,4215.354910953788
354,4053.423260442629
355,2451.9061638716453
356,0.0
357,1311.523023736748
358,1677.1814001582825
359,0.0
360,6.438789508945886
361,0.0
362,1330.278969621915
363,0.0
364,106.48013382126892
365,0.0
366,0.0
367,2751.657861213757
368,1.1427247714946374
369,0.0
370,56.29885775385159
371,0.0
372,4163.935948719971
373,6.814194378383274
374,3216.41985101929
375,0.0
376,259.5482129084335
377,281.80884571651626
378,635.640133391279
379,0.0
380,0.0
381,0.0
382,89.52771306177667
383,0.0
384,0.0
385,140.93732545045876
386,19.291476730879037
387,0.0
388,3674.268708946709
389,0.0
390,1861.5384967654545
391,0.0
392,1.7474091846999942
393,0.0
394,2885.002001845754
395,2501.790566350243
396,0.0
